id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
SF11C48532921214654070,SF11E330517,51.69,-120.506,-8.0,,WF,20190601,,,,3287964168.4762244,12.872721,15.189811,137.978593,2348.944661,7.027419,2.289672,1.431837,32.914034,3.174215,2969.503014235525,1221.9407214295156,239.11686159798384,,176.2281446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,20.0,5.0,8.0,BC,,
SF11C48534921214654070,SF11E326439,60.267,-126.347,-8.0,,WF,20190601,,,,100426444846.42883,126.257727,148.984117,1347.633259,23331.811813,68.785387,22.376773,14.198931,321.666106,31.703032,31068.385830362102,12266.724432029356,2221.979603404994,,1484.411445,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,22.0,5.0,8.0,YT,,
SF11C48535021214654070,SF11E326439,60.301,-126.056,-8.0,,WF,20190601,,,,7273250376.324417,18.629467,21.982772,206.104249,3068.379461,10.329059,3.404802,1.896756,48.944026,3.949932,4535.624616318948,1450.0852971134818,485.3803310652318,,452.0224603,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,YT,,
SF11C48535621214654070,SF11E325854,59.571,-128.685,-8.0,,WF,20190601,,,,2932056158.782379,11.354414,13.398208,119.761696,2172.043368,6.150464,1.992025,1.316023,28.635359,2.994607,2605.5244057240643,1174.120998151722,168.759831410111,,114.0811412,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,BC,,
SF11C48537121214654070,SF11E324838,59.813,-124.295,-8.0,,WF,20190601,,,,1268168877.3973327,7.4527,8.794186,84.822812,1105.266771,4.190822,1.395756,0.694025,20.063991,1.342432,1889.163450310733,462.563773324898,245.62501668041122,,113.520212,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,BC,,
SF11C48537521214654070,SF11E318980,58.911,-127.35,-8.0,,WF,20190601,,,,16296779024.473577,41.56779,49.049992,468.960638,6378.248977,23.271961,7.72607,3.984125,111.06225,7.90285,10349.021198871242,2785.340892799491,1280.0928830498851,,517.8315654,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C48547521214654070,SF11E330599,54.863,-124.438,-8.0,,WF,20190601,,,,169015866.904607,1.132096,1.335873,11.39666,244.621024,0.599763,0.190888,0.146081,2.744009,0.353146,303.31695644555407,144.04544220960625,5.017108654267358,,20.90264418,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C48560621214654070,SF11E318980,58.994,-127.399,-8.0,,WF,20190601,,,,16964351105.487082,36.650359,43.247423,386.879733,6995.216277,19.860377,6.434317,4.239546,92.493304,9.635384,9076.3311062738,3774.6788011103517,551.3885148371963,,419.6615396,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C48561021214654070,SF11E326439,60.23,-126.24,-8.0,,WF,20190601,,,,152120120462.52692,189.117823,223.159031,2029.591922,34380.401224,103.304213,33.673878,20.967382,484.06199,46.383045,47215.76475430657,17828.12468976917,3567.1636212929093,,2371.455515,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,YT,,
SF11C48563021214654070,SF11E326439,60.317,-126.105,-8.0,,WF,20190601,,,,6071667783.019317,18.674399,22.035791,202.122506,3306.682357,10.243103,3.349414,2.023682,48.147832,4.408539,4679.36733442194,1675.6183383316095,389.36365222434614,,310.6485297,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,22.0,5.0,8.0,YT,,
SF11C48563121214654070,SF11E326439,60.283,-126.135,-8.0,,WF,20190601,,,,67706180590.553314,82.461786,97.304908,854.595393,16557.003844,44.292232,14.251621,9.972278,204.867057,23.270246,19213.84342717052,9279.514572574251,896.2792801890487,,899.3869842,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,YT,,
SF11C48563721214654070,SF11E324838,59.832,-124.159,-8.0,,WF,20190601,,,,394529856.488034,2.468156,2.912424,24.342526,559.301754,1.295104,0.409009,0.332252,5.8795,0.820458,554.3573064282168,339.0324040073009,,,20.90264418,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,BC,,
SF11C48563821214654070,SF11E330575,57.788,-125.527,-8.0,,WF,20190601,,,,1150050011.953948,4.414196,5.208752,46.469264,849.04697,2.388859,0.773153,0.514078,11.114075,1.173208,975.2209455898405,460.9120059434496,63.657877378342775,,114.7285573,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C48563921214654070,SF11E326439,60.295,-126.012,-8.0,,WF,20190601,,,,1598569523.944309,6.225887,7.346547,65.281215,1210.926946,3.362864,1.086779,0.732175,15.622455,1.680804,1589.0521600866746,662.9772127291955,84.13979367628674,,80.73921219,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,YT,,
SF11C48568321214654070,SF11E325854,59.546,-128.637,-8.0,,WF,20190601,,,,1258182781.1065943,4.787036,5.648702,48.023293,1042.992168,2.531941,0.804789,0.622268,11.568845,1.510029,1240.3273846492023,617.3800900628128,17.587102002026487,,41.80528836,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,BC,,
SF11C48610021214768840,SF11E326547,25.916,-107.115,-7.0,,WF,20190601,,,,6205771831.185969,35.4387,41.817666,412.840632,4766.176501,20.163031,6.771863,3.040798,97.345534,5.431377,8630.564316309861,1728.8262655416677,1374.0288185331171,,245.9983489,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C48610121214768840,SF11E330638,34.521,-112.554,-7.0,,WF,20190601,,,,9979607830.304731,22.510623,26.562535,258.120459,3239.638278,12.705662,4.243041,2.043936,60.993711,3.862649,11310.412268262618,1302.169593517427,783.4790876361947,,731.0711539,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,AZ,,
SF11C48610221214768840,SF11E329989,35.304,-111.416,-7.0,,WF,20190601,,,,4453152228.92396,9.582924,11.307851,102.95799,1736.180488,5.23745,1.707947,1.059309,24.551743,2.338769,5921.195001108301,897.6761268433711,183.25151470502212,,462.9766418,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,AZ,,
SF11C48610321214768840,SF11E329262,48.498,-120.125,-7.0,,WF,20190601,,,,1287196010.076531,4.648807,5.485592,47.809991,952.381365,2.487876,0.798213,0.572245,11.474307,1.348772,993.548925738234,541.3821073999085,42.54116020615031,,79.30352992,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,20.0,5.0,8.0,WA,,
SF11C48610421214768840,SF11E331283,28.795,-110.121,-7.0,,WF,20190601,,,,5121455639.898766,29.451651,34.752948,357.974202,3193.886218,17.124987,5.839103,2.120615,83.937108,3.021893,9951.33874935803,699.1257266416279,1464.767565924202,,441.3870447,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C48610521214768840,SF11E328398,55.625,-114.351,-7.0,,WF,20190601,,,,293819268949.39716,337.190606,397.884914,3565.994065,64015.920193,182.88338,59.291049,38.823734,852.308829,87.983341,81712.02100311453,34399.44568969736,5216.6086520143235,,3641.441266,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C48610621214768840,SF11E319510,59.224,-112.587,-7.0,,WF,20190601,,,,19899116019.663532,37.43779,44.176592,405.746804,6601.356104,20.548352,6.722438,4.042296,96.635048,8.784083,9750.07025808638,3332.5215791497944,792.2698789917588,,562.9184132,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,AB,,
SF11C48610721214768840,SF11E328398,55.91,-114.23,-7.0,,WF,20190601,,,,1683194552.318989,8.717752,10.286948,96.699876,1422.852972,4.839782,1.596878,0.880703,22.955115,1.823086,2101.8361953288586,666.063799355102,232.61231980152544,,77.29950528,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C48610821214768840,SF11E328398,56.138,-114.452,-7.0,,WF,20190601,,,,863701461253.9346,966.467941,1140.432171,10239.054624,182553.008872,524.634353,170.198792,110.78428,2446.607642,250.368905,243466.48431877256,97700.97946246188,15344.210522706588,,10996.21417,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C48610921214768840,SF11E319510,59.199,-112.645,-7.0,,WF,20190601,,,,49019594788.74921,90.701814,107.02814,1027.721761,13688.6,50.889816,16.921492,8.572169,243.246443,16.799048,23637.737718595774,5857.586248659691,2889.5250395479316,,1082.546435,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,AB,,
SF11C48611021214768840,SF11E328398,55.646,-114.467,-7.0,,WF,20190601,,,,1266260002854.305,1515.133671,1787.857731,16346.279404,271006.361809,829.76013,271.002777,165.63186,3895.664914,362.975813,367779.65163367987,138566.68887496565,30445.418232286283,,15283.64573,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C48611121214768840,SF11E317850,57.077,-118.173,-7.0,,WF,20190601,,,,346349112793.50507,417.562427,492.723664,4465.444196,76724.216898,227.699518,74.125967,46.726259,1065.560774,103.994633,103245.84346215932,40146.38031306424,7533.478027256084,,3820.399925,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
