id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
SF11C4699266141356640,SF11E318942,54.019,-128.683,-8.0,,WF,20190520,,,,90126788.60782899,1.15065,1.357768,13.976957,125.235245,0.668841,0.228004,0.083091,3.277557,0.118944,343.84195628183073,27.749707448033025,57.03660003125554,,41.80528836,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C4699946141356640,SF11E318980,58.99,-127.386,-8.0,,WF,20190520,,,,535034051.144582,3.406846,4.020078,38.749294,506.573455,1.915111,0.637676,0.317961,9.166592,0.616239,856.5099337571551,212.72436040709533,111.72514112118373,,56.35732424,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C4700036141356640,SF11E318931,56.797,-131.548,-8.0,,WF,20190520,,,,,,,,,,,,,,224.22024055166347,,,,20.58140718,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C4700066141356640,SF11E318949,50.72,-127.501,-8.0,,WF,20190520,,,,5656143.053135999,0.192944,0.227674,2.410137,17.574181,0.113798,0.039176,0.012118,0.563152,0.013282,124.85981737088419,1.3591063122566371,11.005862697567771,,20.90264418,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,BC,,
SF11C4704506141356870,SF11E319508,47.67,-97.371,-5.0,,WF,20190520,,,,902900.823418,0.032823,0.038731,0.373628,4.864752,0.018458,0.006148,0.003055,0.088376,0.005906,7.894249481181117,2.034323642895744,1.0830128797392724,,6.988140175,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4704516141356870,SF11E319663,47.086,-97.254,-5.0,,WF,20190520,,,,23630230.917329997,0.150599,0.177706,1.668257,24.694527,0.083552,0.027554,0.015275,0.396094,0.031717,36.500238626941545,11.61663314080937,3.9700494351945665,,34.94070087,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4704526141356870,SF11E319602,47.282,-97.273,-5.0,,WF,20190520,,,,49742691.09815399,0.279903,0.330286,3.133397,44.207973,0.156101,0.051678,0.027495,0.74287,0.055664,67.48007952627263,19.966248654930002,8.08977998366144,,62.89326157,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4704536141356870,SF11E319683,47.367,-96.943,-5.0,,WF,20190520,,,,3993988.840452,0.059191,0.069845,0.651791,9.90659,0.032742,0.010775,0.00611,0.154884,0.012856,14.402936384639062,4.758802718089056,1.4758703132046964,,13.97628035,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4704546141356870,SF11E319517,47.455,-97.109,-5.0,,WF,20190520,,,,3845994.907522999,0.061665,0.072765,0.688385,9.838722,0.034343,0.011358,0.00611,0.163267,0.012456,14.883754377064033,4.494255127356862,1.7404179039368908,,13.97628035,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4704556141356870,SF11E319531,47.444,-97.276,-5.0,,WF,20190520,,,,8451991.767966002,0.094765,0.111822,1.066114,14.695865,0.05298,0.017571,0.009165,0.252582,0.018318,22.809644809794552,6.4989226461788965,2.8530868985312856,,20.96442052,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
