id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
SF11C47571312506783520,SF11E317850,57.189,-117.928,-7.0,,WF,20190525,,,,16353979872.147516,36.469417,43.033912,372.663255,7595.129453,19.457695,6.227799,4.554799,89.524616,10.821747,9370.015070424375,4366.128411426306,281.62581411142367,,341.6973208,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47571412506783520,SF11E317850,57.16,-117.845,-7.0,,WF,20190525,,,,17305642985.13968,37.666401,44.446353,408.699452,6617.178913,20.685586,6.770233,4.054004,97.322099,8.790096,9869.971622525183,3329.323556653422,807.4146811476293,,482.5572722,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47571512506783520,SF11E317850,57.071,-118.062,-7.0,,WF,20190525,,,,106303052591.98454,130.017857,153.421071,1369.309899,24978.237871,70.377011,22.781085,15.126017,327.47809,34.497897,32052.287772794218,13547.075899144029,1887.6353549311034,,1233.619251,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47571612506783520,SF11E316757,58.63,-117.904,-7.0,,WF,20190525,,,,102503540937.16052,163.636805,193.091429,1829.690192,25955.912067,91.20623,30.181305,16.132891,433.856261,32.758145,40802.493987052665,11779.449288151733,4682.684496214245,,1657.244361,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C47571712506783520,SF11E316757,58.633,-117.745,-7.0,,WF,20190525,,,,10475954033.701916,38.445826,45.366075,448.676845,5129.110614,21.893876,7.357915,3.276834,105.770023,5.811547,9962.718232318806,1835.6216228514206,1508.0869223806226,,456.1244096,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C47571812506783520,SF11E316757,58.218,-117.471,-7.0,,WF,20190525,,,,4370609224.513276,25.051627,29.56092,296.085921,3150.17053,14.358426,4.847364,2.033475,69.680862,3.413431,6750.687942782466,1011.478182800541,1063.4959151213561,,301.5253991,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47571912506783520,SF11E316757,58.265,-117.555,-7.0,,WF,20190525,,,,25404078704.044727,67.036477,79.103042,787.20779,8692.483838,38.295983,12.898827,5.580716,185.420631,9.645306,17644.426470024177,2959.3927004111947,2735.215369823528,,783.5785763,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47572012506783520,SF11E323808,58.515,-117.035,-7.0,,WF,20190525,,,,588480849.148941,5.712094,6.74027,68.957535,643.725462,3.309703,1.125797,0.424154,16.183325,0.633307,2792.584553159554,158.93905525179733,273.87071906604973,,156.3312193,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47572112506783520,SF11E316757,58.365,-117.418,-7.0,,WF,20190525,,,,14948990198.349548,38.563043,45.50439,406.454959,7391.983081,20.881613,6.761374,4.477597,97.194747,10.199892,9603.16677606124,4002.15711182084,566.81941148065,,332.5692481,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47572212506783520,SF11E324208,48.679,-99.845,-5.0,,WF,20190525,,,,640433858.318871,1.94914,2.299985,19.223663,441.689089,1.022763,0.323,0.262384,4.64313,0.647928,350.8472458683791,267.73907614864214,,,93.48984985,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C47572312506783520,SF11E324220,50.008,-100.502,-6.0,,WF,20190525,,,,41301372.978845,0.247726,0.292317,2.443236,56.136588,0.129988,0.041052,0.033348,0.59012,0.082349,52.30311576093014,34.02835158299263,,,21.7946946,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,MB,,
SF11C47572412506783520,SF11E324191,50.267,-100.681,-6.0,,WF,20190525,,,,18356165.768377002,0.165151,0.194878,1.628824,37.424392,0.086659,0.027368,0.022232,0.393413,0.054899,34.79360060112109,22.68556772199509,,,14.5297964,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,MB,,
SF11C47572512506783520,SF11E324207,36.998,-76.946,-4.0,,WF,20190525,,,,175978945.973781,1.296418,1.529773,15.12582,173.155379,0.73818,0.248059,0.110602,3.565847,0.196355,483.8825778448457,62.08917525769427,50.77007539563714,,77.5391975,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,VA,,
SF11C47572612506783520,SF11E311078,26.885,-101.46,-6.0,,WF,20190525,,,,574508965.75082,5.300076,6.25409,63.51411,621.49608,3.059351,1.037926,0.406384,14.92018,0.634698,1739.0725316390494,170.7482243520387,243.92915544574467,,108.5904597,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47572712506783520,SF11E324158,36.788,-76.239,-4.0,,WF,20190525,,,,,,,,,,,,,,556.8937822150491,,,,74.22057224,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,VA,,
SF11C47572812506783520,SF11E324203,25.718,-100.297,-6.0,,WF,20190525,,,,,,,,,,,,,,111.39693070881987,,,,4.788902284,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,19.0,5.0,8.0,Unknown,,
SF11C47572912506783520,SF11E317813,25.49,-100.451,-6.0,,WF,20190525,,,,,,,,,,,,,,239.1942920906439,,,,9.577804568,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,19.0,5.0,8.0,Unknown,,
SF11C47573012506783520,SF11E319551,25.123,-107.49,-7.0,,WF,20190525,,,,246330041.78336698,0.820021,0.967625,8.204787,179.779855,0.433187,0.137554,0.107185,1.977334,0.260837,221.34998704739618,106.82952781825459,2.543458417410763,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573112506783520,SF11E324219,25.176,-107.831,-7.0,,WF,20190525,,,,843405394.765088,2.62354,3.095777,27.032227,534.854164,1.405283,0.45119,0.321557,6.48586,0.756081,683.4305421107039,303.0085901169329,25.11036883144508,,210.1557134,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573212506783520,SF11E324163,25.282,-107.436,-7.0,,WF,20190525,,,,866245315.9145471,2.521737,2.97565,25.526524,537.647638,1.339446,0.427197,0.321557,6.140951,0.77254,671.1073315643908,313.89418385116494,14.224775097213088,,210.1557134,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573312506783520,SF11E321004,25.403,-107.233,-7.0,,WF,20190525,,,,8513264831.579729,39.082083,46.116857,452.053537,5422.719072,22.155987,7.422193,3.441664,106.694027,6.313672,9401.9905320552,2066.7096489965347,1445.1921247539653,,316.0502534,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573412506783520,SF11E324226,25.366,-107.39,-7.0,,WF,20190525,,,,241834746.050789,0.843801,0.995685,8.556499,179.127336,0.448566,0.143158,0.107185,2.057901,0.256992,224.08024937583525,104.28677146103033,5.086214844686933,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573512506783520,SF11E324226,25.437,-107.449,-7.0,,WF,20190525,,,,2246729041.02409,12.920041,15.245648,147.168878,1909.93088,7.268191,2.421388,1.199899,34.807454,2.315256,3082.005054214628,795.9742162388789,428.4120491581857,,152.0513541,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573612506783520,SF11E324235,25.637,-107.514,-7.0,,WF,20190525,,,,25351659536.836132,73.147797,86.3144,834.700678,10736.257347,41.186372,13.730072,6.752536,197.369785,12.958314,17113.835572410244,4432.4623325580915,2457.8805622744944,,491.9966978,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47573712506783520,SF11E324228,48.643,-102.825,-5.0,,WF,20190525,,,,77609273.00892799,0.39398,0.464897,3.981377,84.34558,0.2091,0.066647,0.050422,0.958051,0.121371,70.14275254612774,49.37442228126736,2.0764064396619397,,27.9525607,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,ND,,
SF11C47573812506783520,SF11E322887,25.017,-106.367,-7.0,,WF,20190525,,,,,,,,,,,,,,562.9132560208309,,,,28.7334137,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47573912506783520,SF11E324159,25.739,-106.927,-7.0,,WF,20190525,,,,2970265610.786089,11.283522,13.314556,125.92407,1802.237776,6.283115,2.077711,1.119039,29.867096,2.283053,2696.1462468293685,824.2261387496303,317.6501814633298,,292.155163,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47574012506783520,SF11E324167,30.524,-115.89,-7.0,,WF,20190525,,,,247991028.52720904,3.378874,3.987071,41.136063,362.9645,1.966344,0.67085,0.241458,9.64347,0.339965,1035.9721418197255,76.8830606442936,169.5024798623518,,38.53855522,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47574112506783520,SF11E324193,54.082,-114.176,-7.0,,WF,20190525,,,,2704415374.3211827,4.636867,5.471503,45.731734,1050.747097,2.433081,0.768395,0.624194,11.045679,1.541376,818.9126185447568,636.9320367365767,,,407.9462735,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47574212506783520,SF11E316757,58.63,-117.7,-7.0,,WF,20190525,,,,3044991183.063583,10.81692,12.763965,111.300974,2213.134285,5.790215,1.858088,1.329981,26.710017,3.132739,2630.963089642257,1256.925224280858,100.19871098812307,,88.98511875,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C47574312506783520,SF11E316757,58.64,-117.81,-7.0,,WF,20190525,,,,1304929386.572095,7.84009,9.251306,89.040599,1172.579787,4.403924,1.465591,0.735326,21.067867,1.431391,1885.203313360676,496.09050590794226,254.2418815671442,,77.29950528,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C47574412506783520,SF11E316757,58.24,-117.305,-7.0,,WF,20190525,,,,1134512606.8956687,11.268614,13.296964,136.197935,1261.619499,6.533249,2.223217,0.832357,31.958744,1.233225,3210.1403682724454,305.5688056217566,543.7754085745322,,149.4839292,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47574512506783520,SF11E324234,52.033,-68.493,-4.0,,WF,20190525,,,,1563581629.2367387,4.723037,5.573184,46.581603,1070.273957,2.478297,0.782675,0.635793,11.250949,1.570021,1029.002883625345,648.7688381963574,,,108.4248991,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,20.0,5.0,8.0,QC,,
SF11C47574612506783520,SF11E324151,50.793,-101.941,-6.0,,WF,20190525,,,,1498461.908242,0.047186,0.055679,0.465378,10.692684,0.02476,0.007819,0.006352,0.112404,0.015685,10.68423571921488,6.481590779274196,,,4.151370401,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,SK,,
SF11C47574712506783520,SF11E324157,27.088,-108.074,-7.0,,WF,20190525,,,,250854035.93187898,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683,172.40995070581022,109.37298630571725,,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47574812506783520,SF11E324213,64.015,-146.168,-9.0,,WF,20190525,,,,6502315882.020752,22.516252,26.569177,257.453145,3278.178556,12.690723,4.233709,2.064439,60.859572,3.936996,6805.852331123253,1338.776135820862,767.7944814034862,,404.847572,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,22.0,5.0,8.0,Unknown,,
SF11C47574912506783520,SF11E324179,50.389,-99.269,-6.0,,WF,20190525,,,,4589041.443356,0.082575,0.097439,0.814412,18.712196,0.043329,0.013684,0.011116,0.196707,0.02745,16.269230360749084,11.342783862558857,,,7.264898201,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,MB,,
SF11C47575012506783520,SF11E324183,27.463,-108.256,-7.0,,WF,20190525,,,,250854035.93187898,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683,208.17804219861466,109.37298630571725,,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47575112506783520,SF11E318654,59.169,-113.979,-7.0,,WF,20190525,,,,667115089.356822,4.387673,5.177454,50.465766,623.514497,2.480346,0.829223,0.394187,11.920074,0.737445,1059.4438969212647,246.17641415976595,156.0550969348876,,77.29950528,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47575212506783520,SF11E316757,58.229,-117.365,-7.0,,WF,20190525,,,,532123191.82400507,5.61662,6.627611,67.874446,629.383471,3.256104,1.107966,0.415166,15.927016,0.615754,1597.8900681679959,152.83743333544277,270.8010837450262,,74.74196459,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47575312506783520,SF11E324223,40.072,-74.172,-4.0,,WF,20190525,,,,,,,,,,,,,,154.91248764557244,,,,37.11028612,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,NJ,,
SF11C47575412506783520,SF11E322931,26.16,-107.884,-7.0,,WF,20190525,,,,4258496822.979441,25.674851,30.296325,294.947638,3666.964838,14.505118,4.847196,2.316377,69.678441,4.351039,6056.690574351348,1458.2309722006598,905.419026754125,,163.9988993,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47575512506783520,SF11E316757,58.464,-117.23,-7.0,,WF,20190525,,,,26626683389.364002,63.84434,75.336321,734.801673,9047.80096,36.103059,12.072735,5.722579,173.545561,10.682095,16105.466462415587,3558.168817812936,2281.196960061811,,685.4653848,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47575612506783520,SF11E324240,29.969,-107.486,-7.0,,WF,20190525,,,,580445900.765025,5.772028,6.810993,69.624364,653.403383,3.343027,1.136804,0.430153,16.341553,0.645638,1932.6825379639033,163.41804483130923,275.51378002898133,,108.5904597,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C47575712506783520,SF11E323741,36.358,-76.805,-4.0,,WF,20190525,,,,22251687.083208,0.452656,0.534135,5.689875,39.396249,0.267856,0.092414,0.027457,1.328444,0.027595,578.767625256341,1.4252875786899535,26.592160163926778,,62.80677469,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,NC,,
SF11C47575812506783520,SF11E324226,25.385,-107.364,-7.0,,WF,20190525,,,,1997417045.8147643,12.755894,15.051955,146.301849,1833.970928,7.200671,2.404863,1.157262,34.569913,2.1853,3002.6759027147255,736.1520053922615,444.72742403142445,,81.99944963,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C47575912506783520,SF11E324174,55.25,-114.517,-7.0,,WF,20190525,,,,1417597170.786281,6.73812,7.950981,73.59246,1158.973331,3.712325,1.217945,0.712093,17.507965,1.52428,1650.0602230615855,571.7620753356983,154.86359084287537,,77.29950528,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C47576012506783520,SF11E324172,31.848,-89.53,-5.0,,WF,20190525,,,,60951092.138835,0.957961,1.130394,11.912213,90.041621,0.563664,0.193739,0.06164,2.785002,0.071366,482.5528194814878,9.427286552009726,53.47106724283407,,87.5865023,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,MS,,
SF11C47576112506783520,SF11E317850,57.156,-117.924,-7.0,,WF,20190525,,,,14461923410.640816,33.851876,39.945214,333.868777,7671.076894,17.762935,5.609739,4.556983,80.640005,11.252959,8401.517501073116,4649.982909793626,,,266.9553563,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
