id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C47513812506783750,SF11E322458,63.632,-138.001,WF,135.8881911,2019-05-24T00:00:00.000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,2.356295925,2.685832295,0,10.78950176,6,6,6,6,40,80,13,30,4,14,4,23,5,8,1024786326.0,8.401204,9.913423,99.677642,1036.655335,4.824673,1.106263,1.631034,0.671463,23.44616,,http://tomcat-sf/smartfire/events/6a3590ae-5281-4aa1-b5e5-0b6fb63299d9,,[],[],6a3590ae-5281-4aa1-b5e5-0b6fb63299d9,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47513912506783750,SF11E322515,63.06,-139.205,WF,80.73921219,2019-05-24T00:00:00.000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,7.851193032,0.45548565,0,8.788589256,6,6,6,6,40,80,13,30,4,14,4,23,5,8,1504219414.0,5.226424,6.167173,53.241096,1096.971542,2.78439,1.567428,0.890159,0.65726,12.79604,,http://tomcat-sf/smartfire/events/fc4363de-52b2-4d80-9191-e6544450e76f,,[],[],fc4363de-52b2-4d80-9191-e6544450e76f,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47528912506783750,SF11E318980,58.938,-127.363,WF,116.1741238,2019-05-25T00:00:00.000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,2.013679234,2.403620233,0,10.83064609,6,6,6,6,40,80,13,30,4,14,4,21,5,8,750140558.0,6.34736,7.489889,75.470329,774.928016,3.649171,0.819669,1.234583,0.502912,17.747126,,http://tomcat-sf/smartfire/events/341df66b-7ea6-418f-a7bf-d293c5c7b2da,,[],[],341df66b-7ea6-418f-a7bf-d293c5c7b2da,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47531212506783750,SF11E323739,65.181,-137.08,WF,583.5442993,2019-05-24T00:00:00.000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,1.561313531,0.0,0,0.630194653,6,6,6,6,40,80,13,30,4,14,3,23,5,8,5309709456.0,6.632759,7.826665,65.416557,1503.031876,3.480383,2.20485,1.09914,0.892869,15.800192,,http://tomcat-sf/smartfire/events/44c6eb32-6808-4861-a34d-655448f14358,,[],[],44c6eb32-6808-4861-a34d-655448f14358,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47531312506783750,SF11E323789,64.906,-138.624,WF,80.73921219,2019-05-24T00:00:00.000-09:00,0,10,YT,CA12,2810001000,,,,,,,,,,,,7,8,9,12,80,40,6.834427012,1.194560907,0,9.432341129,6,6,6,6,40,80,13,30,4,14,3,23,5,8,1345790628.0,5.621271,6.633096,59.885306,1044.674305,3.059641,1.422943,0.994638,0.63529,14.297949,,http://tomcat-sf/smartfire/events/6abb8153-dd4f-44b0-9d94-54d9a253b992,,[],[],6abb8153-dd4f-44b0-9d94-54d9a253b992,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47560012506783520,SF11E316757,58.398,-117.686,WF,3899.770173,2019-05-25T00:00:00.000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,7.788896556,2.661814283,0,14.76098495,6,6,6,6,40,80,13,30,4,14,4,21,5,8,272323000000.0,393.776964,464.656821,4362.059084,64570.25113,218.466437,82.932666,72.047441,39.940236,1035.682005,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C47560112506783520,SF11E324186,30.921,-97.72,WF,143.7955633,2019-05-25T00:00:00.000-05:00,0,10,TX,48027,2810001000,0.2,0.4,0.8,0.2,0.0,0.0,0.75,0.18,0.0,0.2,0.046,7,8,9,12,80,40,1.591756914,0.0,0,0.523082411,6,6,6,6,40,80,13,30,4,14,6,19,5,8,563102164.3,1.666304,1.966238,16.434097,377.595109,0.874354,0.553908,0.276126,0.224312,3.969355,2.26,http://tomcat-sf/smartfire/events/d2d65e87-ca28-4a62-9472-0518112cd4cd,411.0,[],[],d2d65e87-ca28-4a62-9472-0518112cd4cd,tomcat-sf,CWFIS-Hotspots,-6,Edwards Plateau limestone savanna and woodland
SF11C47560212506783520,SF11E317850,57.14,-117.846,WF,3286.528749,2019-05-25T00:00:00.000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,11.25954394,1.524311704,0,13.56328477,6,6,6,6,40,80,13,30,4,14,4,21,5,8,314063000000.0,352.716844,416.205877,3709.588198,68025.87169,190.794345,94.100634,61.728569,41.17429,887.348119,,http://tomcat-sf/smartfire/events/91c68e6c-c766-4925-8386-09dd09b3b122,,[],[],91c68e6c-c766-4925-8386-09dd09b3b122,tomcat-sf,CWFIS-Hotspots,-7,
SF11C47560312506783520,SF11E323402,30.7,-109.791,WF,2252.498985,2019-05-25T00:00:00.000-07:00,0,10,Unknown,-9999,2810001000,,,,,,,,,,,,7,8,9,12,80,40,1.702659178,3.33283607,0,17.02112102,6,6,6,6,40,80,13,30,4,14,5,19,5,8,48793572729.0,152.780288,180.280736,1852.783121,16785.1185,88.731665,16.097813,30.230594,11.115582,434.564723,,http://tomcat-sf/smartfire/events/3544082c-0798-499a-8349-37057acdb6ba,,[],[],3544082c-0798-499a-8349-37057acdb6ba,tomcat-sf,CWFIS-Hotspots,-7,
SF11C47560412506783520,SF11E316757,58.35,-117.216,WF,827.2766919,2019-05-25T00:00:00.000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.05245524,3.549110907,0,15.53390574,6,6,6,6,40,80,13,30,4,14,4,21,5,8,23417368846.0,67.216644,79.31564,798.242035,8256.060541,38.619674,8.776993,13.060142,5.352074,187.739465,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
