id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C4691055987299240,SF11E314711,64.017,-146.133,WF,135.0628591,201905180000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,7.857930126,1.161421269,0,10.34990279,6,6,6,6,40,80,13,30,4,14,3,22,5,8,2682824837,10.335325,12.195687,109.162595,1969.370542,5.602151,2.710801,1.815358,1.193816,26.095843,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C4691055987299240,SF11E314711,64.017,-146.133,WF,135.0628591,201905190000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,7.857930126,1.161421269,0,10.34990279,6,6,6,6,40,80,13,30,4,14,3,22,5,8,2682824837,10.335325,12.195687,109.162595,1969.370542,5.602151,2.710801,1.815358,1.193816,26.095843,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C4691055987299240,SF11E314711,64.017,-146.133,WF,135.0628591,201905200000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,7.857930126,1.161421269,0,10.34990279,6,6,6,6,40,80,13,30,4,14,3,22,5,8,2682824837,10.335325,12.195687,109.162595,1969.370542,5.602151,2.710801,1.815358,1.193816,26.095843,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C4691055987299240,SF11E314711,64.017,-146.133,WF,135.0628591,201905210000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,7.857930126,1.161421269,0,10.34990279,6,6,6,6,40,80,13,30,4,14,3,22,5,8,2682824837,10.335325,12.195687,109.162595,1969.370542,5.602151,2.710801,1.815358,1.193816,26.095843,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C4691055987299240,SF11E314711,64.017,-146.133,WF,135.0628591,201905220000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,7.857930126,1.161421269,0,10.34990279,6,6,6,6,40,80,13,30,4,14,3,22,5,8,2682824837,10.335325,12.195687,109.162595,1969.370542,5.602151,2.710801,1.815358,1.193816,26.095843,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C4695005987299470,SF11E317811,55.772,-114.463,WF,16119.56864,201905190000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.350269717,1.875709384,0,12.28287556,6,6,6,6,40,80,13,30,4,14,4,21,5,8,1.2358E+12,1482.788344,1749.690242,16017.60196,264175.059,812.548411,353.192949,265.505424,161.541767,3816.640401,,http://tomcat-sf/smartfire/events/09508199-1b9b-4f76-ae47-628cb5e8bc2a,,[],[],09508199-1b9b-4f76-ae47-628cb5e8bc2a,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695005987299470,SF11E317811,55.772,-114.463,WF,16119.56864,201905200000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.350269717,1.875709384,0,12.28287556,6,6,6,6,40,80,13,30,4,14,4,21,5,8,1.2358E+12,1482.788344,1749.690242,16017.60196,264175.059,812.548411,353.192949,265.505424,161.541767,3816.640401,,http://tomcat-sf/smartfire/events/09508199-1b9b-4f76-ae47-628cb5e8bc2a,,[],[],09508199-1b9b-4f76-ae47-628cb5e8bc2a,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695005987299470,SF11E317811,55.772,-114.463,WF,16119.56864,201905210000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.350269717,1.875709384,0,12.28287556,6,6,6,6,40,80,13,30,4,14,4,21,5,8,1.2358E+12,1482.788344,1749.690242,16017.60196,264175.059,812.548411,353.192949,265.505424,161.541767,3816.640401,,http://tomcat-sf/smartfire/events/09508199-1b9b-4f76-ae47-628cb5e8bc2a,,[],[],09508199-1b9b-4f76-ae47-628cb5e8bc2a,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695005987299470,SF11E317811,55.772,-114.463,WF,16119.56864,201905220000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,8.350269717,1.875709384,0,12.28287556,6,6,6,6,40,80,13,30,4,14,4,21,5,8,1.2358E+12,1482.788344,1749.690242,16017.60196,264175.059,812.548411,353.192949,265.505424,161.541767,3816.640401,,http://tomcat-sf/smartfire/events/09508199-1b9b-4f76-ae47-628cb5e8bc2a,,[],[],09508199-1b9b-4f76-ae47-628cb5e8bc2a,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695015987299470,SF11E317850,57.093,-117.932,WF,9497.935166,201905190000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,11.37518303,1.628068406,0,12.96336829,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.46282E+11,1043.721488,1231.59135,11006.46669,199776.2617,565.307095,275.499035,183.078736,121.03387,2631.756929,,http://tomcat-sf/smartfire/events/91c68e6c-c766-4925-8386-09dd09b3b122,,[],[],91c68e6c-c766-4925-8386-09dd09b3b122,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695015987299470,SF11E317850,57.093,-117.932,WF,9497.935166,201905200000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,11.37518303,1.628068406,0,12.96336829,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.46282E+11,1043.721488,1231.59135,11006.46669,199776.2617,565.307095,275.499035,183.078736,121.03387,2631.756929,,http://tomcat-sf/smartfire/events/91c68e6c-c766-4925-8386-09dd09b3b122,,[],[],91c68e6c-c766-4925-8386-09dd09b3b122,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695015987299470,SF11E317850,57.093,-117.932,WF,9497.935166,201905210000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,11.37518303,1.628068406,0,12.96336829,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.46282E+11,1043.721488,1231.59135,11006.46669,199776.2617,565.307095,275.499035,183.078736,121.03387,2631.756929,,http://tomcat-sf/smartfire/events/91c68e6c-c766-4925-8386-09dd09b3b122,,[],[],91c68e6c-c766-4925-8386-09dd09b3b122,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695015987299470,SF11E317850,57.093,-117.932,WF,9497.935166,201905220000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,11.37518303,1.628068406,0,12.96336829,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.46282E+11,1043.721488,1231.59135,11006.46669,199776.2617,565.307095,275.499035,183.078736,121.03387,2631.756929,,http://tomcat-sf/smartfire/events/91c68e6c-c766-4925-8386-09dd09b3b122,,[],[],91c68e6c-c766-4925-8386-09dd09b3b122,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695025987299470,SF11E316757,58.424,-117.469,WF,60214.57005,201905190000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.864778758,3.169720788,0,14.04312156,6,6,6,6,40,80,13,30,4,14,4,21,5,8,3.0004E+12,5306.97232,6262.227331,61136.60924,749135.0552,3002.433581,882.195236,1004.342134,474.117791,14437.41808,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695025987299470,SF11E316757,58.424,-117.469,WF,60214.57005,201905200000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.864778758,3.169720788,0,14.04312156,6,6,6,6,40,80,13,30,4,14,4,21,5,8,3.0004E+12,5306.97232,6262.227331,61136.60924,749135.0552,3002.433581,882.195236,1004.342134,474.117791,14437.41808,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695025987299470,SF11E316757,58.424,-117.469,WF,60214.57005,201905210000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.864778758,3.169720788,0,14.04312156,6,6,6,6,40,80,13,30,4,14,4,21,5,8,3.0004E+12,5306.97232,6262.227331,61136.60924,749135.0552,3002.433581,882.195236,1004.342134,474.117791,14437.41808,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695025987299470,SF11E316757,58.424,-117.469,WF,60214.57005,201905220000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,4.864778758,3.169720788,0,14.04312156,6,6,6,6,40,80,13,30,4,14,4,21,5,8,3.0004E+12,5306.97232,6262.227331,61136.60924,749135.0552,3002.433581,882.195236,1004.342134,474.117791,14437.41808,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695035987299470,SF11E316757,58.494,-117.581,WF,27740.82845,201905190000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.145823161,3.08619019,0,13.91624094,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.66264E+11,2059.228819,2429.890015,24254.88298,263231.611,1178.194424,288.924579,397.268972,169.423329,5710.741515,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
SF11C4695035987299470,SF11E316757,58.494,-117.581,WF,27740.82845,201905200000-07:00,0,10,AB,CA01,2810001000,,,,,,,,,,,,7,8,9,12,80,40,3.145823161,3.08619019,0,13.91624094,6,6,6,6,40,80,13,30,4,14,4,21,5,8,9.66264E+11,2059.228819,2429.890015,24254.88298,263231.611,1178.194424,288.924579,397.268972,169.423329,5710.741515,,http://tomcat-sf/smartfire/events/66310b34-f0da-41cf-8705-a40277e63f42,,[],[],66310b34-f0da-41cf-8705-a40277e63f42,tomcat-sf,CWFIS-Hotspots,-7,
