id,event_id,latitude,longitude,type,area,date_time,elevation,slope,state,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,canopy,event_url,fccs_number,sf_cffeps_hourly_area,sf_cffeps_hourly_heat,sf_event_guid,sf_server,sf_stream_name,timezone,veg
SF11C47221712646684580,SF11E314711,63.964,-146.177,WF,306.158625,201905210000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,1.561313531,0,0,0.774935667,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1621611490,3.479903,4.106287,34.321037,788.571105,1.825992,1.156784,0.576675,0.468455,8.289624,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C47221712646684580,SF11E314711,63.964,-146.177,WF,306.158625,201905220000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,1.561313531,0,0,0.774935667,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1621611490,3.479903,4.106287,34.321037,788.571105,1.825992,1.156784,0.576675,0.468455,8.289624,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C47221712646684580,SF11E314711,63.964,-146.177,WF,306.158625,201905230000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,1.561313531,0,0,0.774935667,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1621611490,3.479903,4.106287,34.321037,788.571105,1.825992,1.156784,0.576675,0.468455,8.289624,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C47221712646684580,SF11E314711,63.964,-146.177,WF,306.158625,201905240000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,1.561313531,0,0,0.774935667,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1621611490,3.479903,4.106287,34.321037,788.571105,1.825992,1.156784,0.576675,0.468455,8.289624,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C47221712646684580,SF11E314711,63.964,-146.177,WF,306.158625,201905250000-09:00,0,10,Unknown,2240,2810001000,0.2,0.3,1,1,0,0,0.32,0.03,1,35,0.01,7,8,9,12,80,40,1.561313531,0,0,0.774935667,6,6,6,6,40,80,13,30,4,14,3,22,5,8,1621611490,3.479903,4.106287,34.321037,788.571105,1.825992,1.156784,0.576675,0.468455,8.289624,0.56,http://tomcat-sf/smartfire/events/32faeae4-e280-4abe-afb8-1a51051e3f7c,88,[],[],32faeae4-e280-4abe-afb8-1a51051e3f7c,tomcat-sf,CWFIS-Hotspots,-9,Black spruce / sphagnum moss forest
SF11C47226412646684580,SF11E321151,55.266,-128.317,WF,19.05429593,201905220000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,0,0,0,0.44608958,6,6,6,6,40,80,13,30,4,14,4,21,5,8,0,0,0,0,0,0,0,0,0,0,,http://tomcat-sf/smartfire/events/c62432a5-a367-42ee-a392-15bed1468967,,[],[],c62432a5-a367-42ee-a392-15bed1468967,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47226412646684580,SF11E321151,55.266,-128.317,WF,19.05429593,201905230000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,0,0,0,0.44608958,6,6,6,6,40,80,13,30,4,14,4,21,5,8,0,0,0,0,0,0,0,0,0,0,,http://tomcat-sf/smartfire/events/c62432a5-a367-42ee-a392-15bed1468967,,[],[],c62432a5-a367-42ee-a392-15bed1468967,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47226412646684580,SF11E321151,55.266,-128.317,WF,19.05429593,201905240000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,0,0,0,0.44608958,6,6,6,6,40,80,13,30,4,14,4,21,5,8,0,0,0,0,0,0,0,0,0,0,,http://tomcat-sf/smartfire/events/c62432a5-a367-42ee-a392-15bed1468967,,[],[],c62432a5-a367-42ee-a392-15bed1468967,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47226412646684580,SF11E321151,55.266,-128.317,WF,19.05429593,201905250000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,0,0,0,0.44608958,6,6,6,6,40,80,13,30,4,14,4,21,5,8,0,0,0,0,0,0,0,0,0,0,,http://tomcat-sf/smartfire/events/c62432a5-a367-42ee-a392-15bed1468967,,[],[],c62432a5-a367-42ee-a392-15bed1468967,tomcat-sf,CWFIS-Hotspots,-8,
SF11C47226712646684580,SF11E321183,56.474,-128.257,WF,19.05429593,201905220000-08:00,0,10,BC,CA02,2810001000,,,,,,,,,,,,7,8,9,12,80,40,1.3951098,1.150321953,0,4.64423862,6,6,6,6,40,80,13,30,4,14,4,21,5,8,34590262.58,0.558066,0.658521,6.514157,74.387873,0.317842,0.084236,0.106825,0.047539,1.535594,,http://tomcat-sf/smartfire/events/674a6281-f22d-4f92-af5c-1030b48d34a7,,[],[],674a6281-f22d-4f92-af5c-1030b48d34a7,tomcat-sf,CWFIS-Hotspots,-8,
