id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
SF11C4780034985666900,SF11E324796,60.833,-137.639,-9.0,,WF,20190527,,,,32064522787.670918,46.009179,54.290831,479.614995,9093.688666,24.781895,7.99135,5.487569,114.875657,12.703043,10084.501703123453,5038.784470048177,560.7762417493182,,644.6287495,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,YT,,
SF11C4780064985666900,SF11E322458,63.635,-137.951,-9.0,,WF,20190527,,,,189781868512.06754,242.001469,285.561733,2616.271133,43007.682227,132.665244,43.36197,26.307765,623.328322,57.434412,58196.56579357956,21864.722115753262,4979.933900529048,,3284.86573,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,23.0,5.0,8.0,YT,,
SF11C4780264985666900,SF11E324801,64.01,-146.24,-9.0,,WF,20190527,,,,80369457060.03094,111.781267,131.901895,1221.102636,19213.823266,61.591359,20.208501,11.806389,290.497206,25.261918,29665.887588610185,9472.842218563244,2574.4941304679155,,1793.814563,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,22.0,5.0,8.0,Unknown,,
SF11C4780274985666900,SF11E324801,64.02,-146.184,-9.0,,WF,20190527,,,,2013400540.9588702,10.911459,12.875521,122.89843,1684.730355,6.103822,2.025198,1.051364,29.112221,2.094812,2625.63416487822,741.1980428805418,331.6219804197385,,134.9491907,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,22.0,5.0,8.0,Unknown,,
SF11C4780384985666900,SF11E325447,60.648,-120.305,-8.0,,WF,20190528,,,,154715659736.0249,154.594582,182.421607,1554.816411,33480.14372,81.864925,26.046036,19.988381,374.411775,48.371306,38814.95071854617,19743.028403589393,653.2794564054217,,1388.460425,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,NT,,
SF11C4780394985666900,SF11E318980,58.942,-127.364,-8.0,,WF,20190528,,,,4883535480.557482,20.662251,24.381456,238.595749,2887.540993,11.703721,3.918352,1.83049,56.326306,3.378053,5164.353249140729,1112.4656615616905,755.3814853361954,,345.0628961,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C4780414985666900,SF11E318980,58.987,-127.384,-8.0,,WF,20190528,,,,6430539622.485549,20.489864,24.178039,219.219374,3759.755789,11.175713,3.638784,2.290155,52.307513,5.093087,4926.429107039428,1965.0711635675382,371.82225336743466,,269.8884971,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,BC,,
SF11C4780424985666900,SF11E324838,59.864,-124.233,-8.0,,WF,20190528,,,,75248719144.70088,84.908836,100.192426,860.776419,18037.090809,45.131847,14.402196,10.792131,207.031562,25.883818,20334.774281466387,10505.672977177666,506.7065497912223,,873.6509587,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,BC,,
SF11C4780464985666900,SF11E324838,59.874,-124.173,-8.0,,WF,20190528,,,,65790860.044649996,1.212706,1.430993,14.366635,150.760784,0.695899,0.23513,0.097518,3.379994,0.161867,308.86594748103664,47.29693453162535,52.211662547204625,,19.05429593,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,3.0,21.0,5.0,8.0,BC,,
SF11C4780474985666900,SF11E322515,63.062,-139.205,-9.0,,WF,20190527,,,,7948218820.55602,25.005247,29.506191,283.202736,3780.258608,14.026504,4.663233,2.366673,67.033977,4.643907,6195.18303444788,1621.1057010013526,793.8670483467926,,420.45969,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,23.0,5.0,8.0,YT,,
