id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
SF11C4873118238367020,SF11E329989,35.339,-111.426,-7.0,,WF,20190602,,,,21325530824.560253,24.954489,29.446297,262.310125,4820.047382,13.49509,4.365256,2.916902,62.750556,6.671681,19774.5567108086,2625.053724830188,351.37671108356847,,1574.197185,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,AZ,,
SF11C4873128238367020,SF11E332214,51.214,-98.9,-6.0,,WF,20190602,,,,2742865627.1702957,8.754275,10.330044,99.330087,1314.10136,4.915137,1.635164,0.823608,23.50548,1.607621,3278.9844453574487,558.5466092588881,281.86955803106343,,419.3526579,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,MB,,
SF11C4873138238367020,SF11E332248,48.681,-99.464,-5.0,,WF,20190602,,,,11790897.729962999,0.154723,0.182574,1.841094,18.816002,0.088988,0.030114,0.01222,0.432896,0.019837,40.078504550879636,5.631631391034445,6.837714699505621,,27.9525607,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,ND,,
SF11C4873148238367020,SF11E332228,46.826,-97.467,-5.0,,WF,20190602,,,,181310436.24087,0.688495,0.812424,7.241522,132.759541,0.372438,0.1205,0.080358,1.732183,0.183633,156.84162127996393,72.20822850172823,9.789537944291109,,128.4305507,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873158238367020,SF11E332318,46.849,-97.839,-5.0,,WF,20190602,,,,73029797.342978,0.345565,0.407767,3.705026,63.004269,0.188675,0.06148,0.038409,0.883778,0.085109,72.4114877253277,32.75213501279021,6.441201811185113,,48.91698122,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873168238367020,SF11E332318,46.865,-97.714,-5.0,,WF,20190602,,,,942251.850827,0.031482,0.037149,0.353798,4.901541,0.017591,0.005832,0.003055,0.083834,0.006123,7.579772565309332,2.1776865475341194,0.939649968112757,,6.988140175,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873178238367020,SF11E328177,46.945,-97.519,-5.0,,WF,20190602,,,,22735320.121982004,0.156843,0.185075,1.760621,24.523169,0.08759,0.029026,0.015275,0.417251,0.030707,37.77632033242292,10.948893810431606,4.637788765572328,,34.94070087,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873188238367020,SF11E332187,47.109,-98.294,-5.0,,WF,20190602,,,,13204288.582269,0.142083,0.167658,1.654135,19.162861,0.080813,0.027135,0.01222,0.390069,0.021881,34.73467275276496,6.983275423146015,5.4860706394414915,,27.9525607,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873198238367020,SF11E330613,47.24,-97.741,-5.0,,WF,20190602,,,,7824722.104637,0.101932,0.12028,1.172127,14.499147,0.057616,0.01926,0.009165,0.276866,0.017159,24.609283183104758,5.732475381687394,3.6195341630227884,,20.96442052,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873208238367020,SF11E332305,40.297,-79.878,-4.0,,WF,20190602,,,,,,,,,,,,,,231.76813375490022,,,,37.11028612,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,PA,,
SF11C4873218238367020,SF11E332181,43.827,-123.571,-7.0,,WF,20190602,,,,875592173.850316,6.601402,7.789655,77.815477,840.763233,3.7785,1.274403,0.541491,18.319547,0.920204,1701.8969663585858,276.783133567421,275.7587972007619,,156.5906799,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,OR,,
SF11C4873228238367020,SF11E330532,44.464,-88.097,-5.0,,WF,20190602,,,,134139528.65746799,0.402028,0.474393,3.965058,91.102449,0.210954,0.066622,0.054119,0.957688,0.133641,110.4471886756068,55.2235943378034,,,123.7948538,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,19.0,5.0,8.0,WI,,
SF11C4873238238367020,SF11E321181,33.005,-110.77,-7.0,,WF,20190602,,,,281939848.88021606,3.583004,4.227945,45.140657,306.560758,2.122749,0.732954,0.214538,10.536217,0.208157,10243.182869962217,6.204062275669256,212.71259915153334,,352.3846286,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,AZ,,
SF11C4873248238367020,SF11E332183,35.827,-86.404,-5.0,,WF,20190602,,,,,,,,,,,,,,482.2641517681293,,,,50.26864766,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,TN,,
SF11C4873258238367020,SF11E332261,35.962,-86.487,-5.0,,WF,20190602,,,,77754688.06974399,1.271219,1.500039,15.761948,121.837775,0.746856,0.256445,0.083043,3.6864,0.099277,570.8368518332871,14.77179932390127,69.96634204367409,,50.26864766,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,TN,,
SF11C4873268238367020,SF11E332240,35.984,-86.566,-5.0,,WF,20190602,,,,,,,,,,,,,,485.7421637951413,,,,50.26864766,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,TN,,
SF11C4873278238367020,SF11E328061,36.065,-86.437,-5.0,,WF,20190602,,,,583745629.3356178,2.487213,2.934911,26.594327,457.220231,1.356191,0.441473,0.278438,6.346178,0.619857,694.7303452840031,239.3360048106641,44.78396090706017,,79.20962988,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,TN,,
SF11C4873288238367020,SF11E332173,31.699,-86.057,-5.0,,WF,20190602,,,,2681682452.0177913,10.621926,12.533872,113.520208,1955.390033,5.790436,1.884597,1.190572,27.091077,2.652574,2035.0930262265158,1024.7838491921386,190.085382775709,,159.672084,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,AL,,
SF11C4873298238367020,SF11E332331,44.938,-84.342,-4.0,,WF,20190602,,,,4462010994.26248,13.378157,15.786226,131.943914,3031.585996,7.019857,2.216952,1.800906,31.868682,4.447135,1892.8825764364626,1837.6589820986592,,,123.7948538,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,MI,,
SF11C4873308238367020,SF11E332290,25.567,-107.56,-7.0,,WF,20190602,,,,841310019.9666029,2.632919,3.106844,27.170957,534.596409,1.411349,0.453401,0.321556,6.517639,0.754564,684.6120829250727,302.005387651111,26.11357129726702,,210.1557134,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C4873318238367020,SF11E332284,26.486,-107.321,-7.0,,WF,20190602,,,,250854035.93187898,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683,185.25158926649863,109.37298630571725,,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873328238367020,SF11E332172,26.662,-106.824,-7.0,,WF,20190602,,,,154660508.401242,2.188422,2.582338,26.719117,231.155549,1.275443,0.435577,0.154305,6.261416,0.212547,696.1993351420376,46.01782427622971,111.43652496166436,,38.53855522,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873338238367020,SF11E332279,26.626,-107.111,-7.0,,WF,20190602,,,,267633002.703744,0.842635,0.994309,8.310605,190.947142,0.442152,0.139637,0.113432,2.007277,0.280107,189.93876667560937,115.74655056526387,,,74.13408535,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873348238367020,SF11E332220,26.694,-107.842,-7.0,,WF,20190602,,,,250854035.93187898,0.796236,0.939558,7.852983,180.43267,0.417805,0.131948,0.107186,1.896747,0.264683,198.91915014845227,109.37298630571725,,,70.05190446,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873358238367020,SF11E331633,28.788,-110.126,-7.0,,WF,20190602,,,,237631791.38999,3.617528,4.268683,44.396467,370.30401,2.114014,0.723273,0.248817,10.397046,0.328392,1249.9342343599092,64.71892295660908,189.17592937552635,,38.53855522,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C4873368238367020,SF11E332319,31.157,-111.037,-7.0,,WF,20190602,,,,574232884.255078,7.200131,8.496154,88.182697,746.396005,4.203124,1.436984,0.500193,20.656644,0.671823,2400.6640647290187,137.8165179823792,372.58459795338536,,77.07711044,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,Unknown,,
SF11C4873378238367020,SF11E328398,55.968,-114.823,-7.0,,WF,20190602,,,,264964700036.06253,333.400345,393.412407,3595.777643,59694.362484,182.557137,59.616697,36.478703,856.990022,79.988901,84074.31362297262,30549.116033764436,6674.049033499255,,3513.272647,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873388238367020,SF11E328398,56.062,-114.61,-7.0,,WF,20190602,,,,474617842781.0893,635.049909,749.358893,6953.218929,108337.005636,350.305669,115.034137,66.639626,1653.615719,141.922295,159624.09015257587,53028.20041100902,14971.41838070996,,6397.07893,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873398238367020,SF11E317850,57.093,-117.806,-7.0,,WF,20190602,,,,51914316531.45298,76.092368,89.788994,799.992599,14690.05583,41.153426,13.312791,8.890402,191.371376,20.329099,19404.544143961724,7997.268164247845,1074.5701690103112,,665.1384961,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C4873408238367020,SF11E328398,56.379,-114.076,-7.0,,WF,20190602,,,,9094093149.977678,27.384859,32.314133,287.157412,5325.551618,14.792087,4.780463,3.220098,68.719149,7.391601,7021.480542095859,2915.3980853371318,370.41610030843754,,255.2697428,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873418238367020,SF11E328398,55.989,-114.842,-7.0,,WF,20190602,,,,5755645882.223761,22.452961,26.494493,245.75733,3834.62241,12.383448,4.066005,2.358369,58.448819,5.026074,5488.669796231101,1878.9497830193777,527.5496796776373,,231.8985159,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873428238367020,SF11E328398,56.187,-114.501,-7.0,,WF,20190602,,,,218802766358.88217,306.733582,361.945627,3376.817286,51380.822097,169.654674,55.823061,31.685761,802.456495,66.708211,79528.42119315654,24702.635499057964,7629.7726949518565,,3329.085238,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873438238367020,SF11E328398,55.631,-114.336,-7.0,,WF,20190602,,,,191070038248.33145,269.704818,318.251685,2971.902672,45037.224508,149.24169,49.122937,27.785994,706.142223,58.381139,68575.28411566722,21585.030689401567,6768.026815936077,,3065.191517,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873448238367020,SF11E317850,57.061,-117.782,-7.0,,WF,20190602,,,,159064518479.4406,211.682861,249.785776,2295.198171,37274.115181,116.210445,38.024613,22.82881,546.603809,49.567015,53272.64997769981,18793.26927519476,4501.434575772515,,1931.87234,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,22.0,5.0,8.0,AB,,
SF11C4873458238367020,SF11E328398,56.184,-114.42,-7.0,,WF,20190602,,,,103796408916.5064,115.459522,136.242235,1178.226453,24128.026902,61.562083,19.694064,14.463825,283.102169,34.421122,29954.41641394596,13902.079843322577,856.9247906383457,,1032.764585,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873468238367020,SF11E328398,56.023,-114.668,-7.0,,WF,20190602,,,,117739957726.3789,187.750125,221.545148,2106.502326,29410.007386,104.824279,34.730901,18.313768,499.256695,36.864304,49279.38934539133,13158.755032302755,5528.762341603544,,2196.136718,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873478238367020,SF11E332211,51.216,-101.937,-6.0,,WF,20190602,,,,5993850.049704,0.094372,0.111359,0.930757,21.385367,0.049519,0.015639,0.012704,0.224808,0.031371,22.202263281971938,12.963181558548392,,,8.302740802,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,21.0,5.0,8.0,SK,,
SF11C4873488238367020,SF11E324851,42.686,-111.592,-6.0,,WF,20190602,,,,98688606.10552399,0.448896,0.529697,4.873438,78.722584,0.246591,0.080724,0.048241,1.160402,0.104488,107.26285406691677,39.54434876943662,9.680891702139125,,83.90463212,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ID,,
SF11C4873498238367020,SF11E328398,55.79,-114.052,-7.0,,WF,20190602,,,,5287813766.83087,19.193707,22.648575,201.514477,3719.754719,10.373764,3.354109,2.250113,48.21531,5.155674,4948.655785439907,2031.001885783385,265.032154492577,,166.284624,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,4.0,21.0,5.0,8.0,AB,,
SF11C4873508238367020,SF11E332285,46.609,-98.772,-5.0,,WF,20190602,,,,367410290.79545295,1.26258,1.489844,12.900207,263.021499,0.673593,0.215587,0.157729,3.099061,0.3748,228.02339377729334,151.22984984059562,9.717777045456726,,95.66190615,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873518238367020,SF11E332223,46.244,-97.974,-5.0,,WF,20190602,,,,52585135.197799996,0.262815,0.310122,2.64413,56.870945,0.139195,0.044292,0.033956,0.636694,0.082143,49.89303332374256,33.5192204168086,1.1300684999472594,,27.9525607,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873528238367020,SF11E332264,46.477,-98.674,-5.0,,WF,20190602,,,,48068424.50452,0.289576,0.3417,3.276464,43.94266,0.162356,0.053958,0.027495,0.775642,0.0541,69.63341096556881,18.931982050209758,9.124046651274945,,62.89326157,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873538238367020,SF11E330666,47.139,-97.111,-5.0,,WF,20190602,,,,24208710.386373,0.146602,0.17299,1.60914,24.804205,0.080967,0.026612,0.015275,0.382552,0.032363,35.75806316482117,12.044038171239368,3.542644404764568,,34.94070087,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,20.0,5.0,8.0,ND,,
SF11C4873548238367020,SF11E330625,26.105,-107.059,-7.0,,WF,20190602,,,,4914145267.387725,6.369885,7.516464,62.823862,1443.461358,3.342439,1.055581,0.857484,15.173975,2.117462,1459.6037516227698,874.9838904769642,,,560.4152357,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873558238367020,SF11E325474,27.831,-108.454,-7.0,,WF,20190602,,,,30025067046.87052,55.154973,65.082868,618.587656,8651.846466,30.788192,10.199486,5.386425,146.617604,10.85314,13069.401947799926,3877.2831670509654,1619.0688199512185,,830.3086749,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873568238367020,SF11E332309,28.061,-107.613,-7.0,,WF,20190602,,,,2853478599.941034,4.777413,5.637348,47.117897,1082.596018,2.50683,0.791686,0.643113,11.380481,1.588096,1061.8641997617447,656.237917896756,,,420.3114268,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,20.0,5.0,8.0,Unknown,,
SF11C4873578238367020,SF11E332179,34.377,-79.889,-4.0,,WF,20190602,,,,606186071.6078751,7.118396,8.399707,87.461508,723.495532,4.162338,1.424645,0.48687,20.479276,0.636136,2513.6333824094004,122.37857918590294,374.4276609706113,,185.0819304,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,SC,,
SF11C4873588238367020,SF11E332204,37.195,-76.6,-4.0,,WF,20190602,,,,54218071.00489201,0.933477,1.101503,11.562916,90.051832,0.548148,0.188151,0.06129,2.704669,0.074037,405.36449718975746,11.409134529920172,51.13144582078378,,40.42891139,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,5.0,19.0,5.0,8.0,VA,,
SF11C4873598238367020,SF11E330683,29.579,-98.031,-5.0,,WF,20190602,,,,45730.35302600001,0.006333,0.007473,0.062462,1.43514,0.003323,0.001049,0.000853,0.015087,0.002105,1.6109959473895623,0.8699405066785101,,,0.943942555,,10.0,7.0,8.0,9.0,12.0,80.0,40.0,,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4.0,14.0,6.0,19.0,5.0,8.0,TX,,
